room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
6597407,279,22254359,Entire home/apt,Switzerland,Zurich,,Kreis 11,3,4.5,4,2,1,97,1,,45:47.5,47.41634,8.508369,0101000020E6100000B7990AF14804214021020EA14AB54740
10201866,279,50497475,Entire home/apt,Switzerland,Zurich,,Kreis 5,0,,4,2,1,230,1,,03:56.6,47.383026,8.533104,0101000020E6100000CBBBEA01F310214044C2F7FE06B14740
8512411,279,44778946,Entire home/apt,Switzerland,Zurich,,Kreis 2,1,5,5,3,2,103,1,,03:52.8,47.336618,8.5196,0101000020E6100000D200DE02090A21405A9F724C16AB4740
7608030,279,4972224,Private room,Switzerland,Zurich,,Kreis 3,5,5,2,1,1,66,2,,03:35.8,47.374017,8.515005,0101000020E61000008F8D40BCAE072140F392FFC9DFAF4740
8246386,279,6248169,Entire home/apt,Switzerland,Zurich,,Kreis 8,2,4,2,0,1,103,2,,03:31.4,47.356174,8.553301,0101000020E61000002DB0C7444A1B2140BFD7101C97AD4740
4921250,279,25347589,Entire home/apt,Switzerland,Zurich,,Kreis 6,14,4.5,5,1,1,207,2,,03:23.1,47.386513,8.545112,0101000020E6100000765089EB181721404B3D0B4279B14740
2705338,279,13336850,Private room,Switzerland,Zurich,,Kreis 3,60,4.5,2,1,1,58,2,,03:15.2,47.365171,8.50807,0101000020E61000004E2844C0210421404B395FECBDAE4740
5370679,279,2775324,Private room,Switzerland,Zurich,,Kreis 10,2,5,4,1,1,67,2,,03:11.3,47.390291,8.534856,0101000020E6100000852348A5D81121402976340EF5B14740
7683765,279,40284388,Entire home/apt,Switzerland,Zurich,,Kreis 11,19,4.5,2,0,1,88,2,,03:00.1,47.403556,8.54227,0101000020E61000002F34D769A4152140630D17B9A7B34740
10036768,279,29089449,Private room,Switzerland,Zurich,,Kreis 9,1,4,1,1,2,27,2,,02:55.0,47.379413,8.482687,0101000020E6100000A1681EC022F72040B056ED9A90B04740
9700890,279,32974413,Entire home/apt,Switzerland,Zurich,,Kreis 8,0,,5,2,2,186,1,,02:50.4,47.354056,8.558434,0101000020E6100000EDF2AD0FEB1D2140EE79FEB451AD4740
7046592,279,1712986,Private room,Switzerland,Zurich,,Kreis 4,2,5,2,1,,83,1,,02:42.5,47.375077,8.518916,0101000020E610000006BEA25BAF092140AB3DEC8502B04740
6007128,279,1371406,Private room,Switzerland,Zurich,,Kreis 11,19,4.5,4,1,1,46,1,,02:39.0,47.404241,8.554294,0101000020E6100000F1BC546CCC1B2140E659492BBEB34740
9106445,279,5825949,Private room,Switzerland,Zurich,,Kreis 3,4,5,2,1,,48,1,,02:35.0,47.363815,8.507479,0101000020E610000046D09849D4032140AA656B7D91AE4740
2668952,279,13570663,Entire home/apt,Switzerland,Zurich,,Kreis 1,120,4.5,2,0,1,124,3,,02:24.0,47.374751,8.54413,0101000020E6100000828B15359816214058923CD7F7AF4740
9144546,279,8499322,Entire home/apt,Switzerland,Zurich,,Kreis 4,1,5,2,1,1,88,2,,02:17.3,47.377061,8.528547,0101000020E61000003ECC5EB69D0E21406CCCEB8843B04740
10261675,279,52759183,Private room,Switzerland,Zurich,,Kreis 6,0,,2,1,1,41,1,,02:11.0,47.400471,8.537887,0101000020E610000019E3C3EC651321408BFF3BA242B34740
7302778,279,1316198,Entire home/apt,Switzerland,Zurich,,Kreis 10,3,5,3,1,1,120,3,,01:53.1,47.394651,8.529122,0101000020E61000002F302B14E90E2140B72A89EC83B24740
9183981,279,4936901,Private room,Switzerland,Zurich,,Kreis 4,5,5,2,1,1,72,1,,01:45.7,47.376812,8.524947,0101000020E610000041446ADAC50C2140C45E28603BB04740
2779479,279,3154411,Entire home/apt,Switzerland,Zurich,,Kreis 11,22,5,2,0,1,76,2,,01:37.5,47.414873,8.555774,0101000020E610000028EFE3688E1C2140287FF78E1AB54740
10420840,279,5496451,Private room,Switzerland,Zurich,,Kreis 10,0,,2,1,1,62,1,,01:33.7,47.396614,8.531354,0101000020E61000009432A9A10D10214060915F3FC4B24740
4884398,279,19901065,Private room,Switzerland,Zurich,,Kreis 6,7,4.5,3,1,,72,2,,01:30.2,47.385573,8.537481,0101000020E61000005871AAB5301321403D9CC0745AB14740
9916742,279,6248169,Entire home/apt,Switzerland,Zurich,,Kreis 1,0,,1,0,1,135,21,,01:17.4,47.373278,8.541042,0101000020E61000005D86FF74031521407C28D192C7AF4740
693082,279,3545290,Private room,Switzerland,Zurich,,Kreis 3,101,4.5,2,1,1,62,2,,01:07.0,47.366058,8.520336,0101000020E6100000E8DCED7A690A2140373811FDDAAE4740
6395827,279,33346743,Entire home/apt,Switzerland,Zurich,,Kreis 9,0,,2,0,1,81,3,,01:01.6,47.396206,8.493132,0101000020E6100000DE3829CC7BFC20404F3DD2E0B6B24740
7766128,279,40769593,Private room,Switzerland,Zurich,,Kreis 3,2,5,2,1,1,78,2,,00:50.8,47.371477,8.51983,0101000020E610000099F56228270A2140AC1BEF8E8CAF4740
9952726,279,49167733,Private room,Switzerland,Zurich,,Kreis 1,0,,1,1,1,72,1,,00:35.6,47.371776,8.540468,0101000020E6100000AE11C138B814214006B8205B96AF4740
7360342,279,14678926,Entire home/apt,Switzerland,Zurich,,Kreis 1,4,5,5,3,1,165,5,,00:28.1,47.372379,8.545664,0101000020E61000008735954561172140CD5B751DAAAF4740
9751421,279,22425093,Entire home/apt,Switzerland,Zurich,,Kreis 6,1,2,5,2,1,124,5,,00:15.4,47.390491,8.538392,0101000020E610000027DBC01DA8132140F030ED9BFBB14740
9135891,279,47579967,Private room,Switzerland,Zurich,,Kreis 4,1,5,2,1,1,88,1,,00:11.2,47.370389,8.527275,0101000020E61000002EFF21FDF60D21402AE620E868AF4740
10032053,279,1569572,Entire home/apt,Switzerland,Zurich,,Kreis 4,1,5,3,1,1,104,3,,00:06.6,47.372343,8.528665,0101000020E61000006614CB2DAD0E214080F277EFA8AF4740
1556911,279,3357034,Private room,Switzerland,Zurich,,Kreis 8,15,4.5,2,1,1,83,1,,59:54.8,47.355421,8.572147,0101000020E61000004F029B73F0242140E3A7716F7EAD4740
3683254,279,18715465,Entire home/apt,Switzerland,Zurich,,Kreis 8,4,4,,3,2,259,5,,59:49.8,47.362908,8.557741,0101000020E6100000D446753A901D214077BAF3C473AE4740
8837474,279,2009142,Private room,Switzerland,Zurich,,Kreis 5,1,5,4,1,,76,4,,59:37.0,47.38098,8.532222,0101000020E6100000666CE8667F1021400D37E0F3C3B04740
8727969,279,23059306,Entire home/apt,Switzerland,Zurich,,Kreis 4,2,4.5,2,1,1,192,2,,59:32.4,47.379937,8.52729,0101000020E6100000040473F4F80D21402AC58EC6A1B04740
9472351,279,47760728,Private room,Switzerland,Zurich,,Kreis 12,7,4.5,1,1,1,41,1,,59:28.9,47.406238,8.578286,0101000020E61000002578431A152821403C32569BFFB34740
8526434,279,44896404,Private room,Switzerland,Zurich,,Kreis 3,0,,3,1,1,161,5,,59:24.0,47.35822,8.516162,0101000020E61000003BE0BA6246082140F6622827DAAD4740
9306393,279,48309059,Shared room,Switzerland,Zurich,,Kreis 4,1,4,,1,1,43,1,,58:54.1,47.379062,8.528337,0101000020E61000009488F02F820E21400394861A85B04740
6293591,279,12227344,Entire home/apt,Switzerland,Zurich,,Kreis 3,48,4.5,3,0,1,103,2,,58:44.2,47.365442,8.520282,0101000020E61000001B65FD66620A2140DC4AAFCDC6AE4740
3682291,279,18715465,Entire home/apt,Switzerland,Zurich,,Kreis 7,7,4,2,0,1,98,5,,58:30.5,47.370123,8.555971,0101000020E6100000800C1D3BA81C2140AB3FC23060AF4740
3235722,279,8826279,Private room,Switzerland,Zurich,,Kreis 2,33,5,2,1,,72,2,,58:28.0,47.348436,8.527425,0101000020E6100000832F4CA60A0E2140E15F048D99AC4740
3857421,279,19901065,Entire home/apt,Switzerland,Zurich,,Kreis 6,1,,3,1,2,93,7,,58:23.4,47.385458,8.538881,0101000020E61000001EDFDE35E8132140A4FD0FB056B14740
6431443,279,33568912,Entire home/apt,Switzerland,Zurich,,Kreis 3,27,4.5,2,1,1,82,2,,58:08.4,47.370926,8.516412,0101000020E61000001F86562767082140389ECF807AAF4740
81784,279,444222,Private room,Switzerland,Zurich,,Kreis 1,70,5,2,1,1,123,1,,57:58.6,47.375798,8.535044,0101000020E610000090D78349F11121407CF31B261AB04740
8754742,279,45907431,Private room,Switzerland,Zurich,,Kreis 5,1,4,2,1,1,101,1,,57:43.3,47.38903,8.521726,0101000020E61000001FF296AB1F0B2140D9942BBCCBB14740
2056618,279,9230404,Shared room,Switzerland,Zurich,,Kreis 11,2,4.5,2,1,1,71,2,,57:36.3,47.405412,8.546311,0101000020E6100000DEE34C13B6172140F6B3588AE4B34740
1349285,279,7320667,Private room,Switzerland,Zurich,,Kreis 5,236,4.5,2,1,1,57,1,,57:29.4,47.383844,8.52601,0101000020E6100000E8BCC62E510D21400762D9CC21B14740
9872619,279,16703823,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,2,0,1,142,3,,57:20.5,47.36275,8.523055,0101000020E6100000C0046EDDCD0B2140DF4F8D976EAE4740
4290893,279,17484617,Entire home/apt,Switzerland,Zurich,,Kreis 6,3,4.5,2,1,1,207,3,,57:15.5,47.382991,8.539061,0101000020E61000001E19ABCDFF132140C7D45DD905B14740
638998,279,3177437,Private room,Switzerland,Zurich,,Kreis 7,19,4.5,,1,2,104,1,,57:11.7,47.369634,8.554588,0101000020E6100000138255F5F21B2140ADBEBA2A50AF4740
8879299,279,1976724,Entire home/apt,Switzerland,Zurich,,Kreis 3,0,,4,2,1,249,7,,57:01.3,47.375487,8.510528,0101000020E610000074620FED630521405D8940F50FB04740
9836922,279,29816318,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,,2,2,254,1,,56:53.9,47.362043,8.52687,0101000020E6100000AF7C96E7C10D2140745FCE6C57AE4740
7626325,279,7524277,Private room,Switzerland,Zurich,,Kreis 8,0,,2,1,2,113,2,,56:44.6,47.35666,8.55648,0101000020E610000094C151F2EA1C21404BE5ED08A7AD4740
8991708,279,46955314,Entire home/apt,Switzerland,Zurich,,Kreis 11,4,5,2,1,1,104,2,,56:39.9,47.404806,8.548445,0101000020E6100000374F75C8CD182140BF9CD9AED0B34740
579314,279,1578438,Private room,Switzerland,Zurich,,Kreis 2,11,4.5,2,1,,155,3,,56:29.2,47.367295,8.532454,0101000020E6100000AF3F89CF9D102140FE7DC68503AF4740
4246456,279,21714165,Private room,Switzerland,Zurich,,Kreis 1,133,4,2,1,1,52,1,,56:26.8,47.370548,8.544349,0101000020E61000007A3881E9B416214092CCEA1D6EAF4740
7828978,279,7200041,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,2,1,1,88,4,,56:24.1,47.333665,8.530129,0101000020E610000087527B116D0F2140F168E388B5AA4740
5072076,279,13570663,Entire home/apt,Switzerland,Zurich,,Kreis 1,63,4.5,4,0,1,104,3,,56:16.5,47.372557,8.544364,0101000020E61000004F3DD2E0B6162140AC72A1F2AFAF4740
6474611,279,10247342,Private room,Switzerland,Zurich,,Kreis 3,26,5,2,1,2,57,2,,56:08.5,47.36559,8.51146,0101000020E6100000A06CCA15DE05214050DF32A7CBAE4740
1528138,279,8152499,Entire home/apt,Switzerland,Zurich,,Kreis 6,18,5,4,1,1,124,3,,55:53.6,47.395002,8.534417,0101000020E610000055DAE21A9F11214063EDEF6C8FB24740
9762598,279,19507484,Entire home/apt,Switzerland,Zurich,,Kreis 5,2,4,3,1,1,83,3,,55:45.4,47.384532,8.530577,0101000020E61000000305DEC9A70F2140FB21365838B14740
4510544,279,12425737,Private room,Switzerland,Zurich,,Kreis 6,56,5,2,1,1,78,2,,55:27.9,47.388948,8.540362,0101000020E61000009700FC53AA1421401CEC4D0CC9B14740
2470664,279,10651736,Entire home/apt,Switzerland,Zurich,,Kreis 1,2,5,2,1,1,196,22,,55:24.1,47.373148,8.545803,0101000020E61000000C1EA67D73172140AE484C50C3AF4740
4492767,279,8826301,Entire home/apt,Switzerland,Zurich,,Kreis 3,1,4,2,1,1,103,1,,55:19.4,47.376515,8.51356,0101000020E610000049111956F10621400ABABDA431B04740
6863240,279,11966330,Entire home/apt,Switzerland,Zurich,,Kreis 3,6,5,,2,1,158,3,,55:11.6,47.368649,8.516279,0101000020E6100000223999B855082140FF59F3E32FAF4740
8536616,279,11570429,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,3,3,3,135,7,,55:07.9,47.364959,8.533256,0101000020E6100000A3CA30EE06112140C0B0FCF9B6AE4740
5599048,279,12608321,Shared room,Switzerland,Zurich,,Kreis 12,0,,1,1,1,71,3,,55:05.2,47.404701,8.566569,0101000020E6100000D7DAFB54152221404AD40B3ECDB34740
7579933,279,39744189,Private room,Switzerland,Zurich,,Kreis 10,1,4,2,1,1,67,7,,54:52.0,47.403027,8.500806,0101000020E6100000FA47DFA469002140D733846396B34740
3184020,279,12732262,Entire home/apt,Switzerland,Zurich,,Kreis 3,2,5,5,3,2,207,14,,54:40.0,47.375057,8.516537,0101000020E61000001059A48977082140649126DE01B04740
2984280,279,6611268,Private room,Switzerland,Zurich,,Kreis 9,15,4,4,1,1,104,1,,54:30.7,47.376185,8.485229,0101000020E61000003E247CEF6FF82040751F80D426B04740
10138306,279,5311845,Entire home/apt,Switzerland,Zurich,,Kreis 2,1,5,,3,1,135,3,,54:22.5,47.337796,8.528506,0101000020E6100000C47AA356980E21401C5C3AE63CAB4740
6295491,279,4464997,Entire home/apt,Switzerland,Zurich,,Kreis 9,33,4.5,5,2,1,115,1,,54:16.6,47.378553,8.499455,0101000020E6100000B9A5D590B8FF2040BE66B96C74B04740
7838543,279,5840154,Entire home/apt,Switzerland,Zurich,,Kreis 3,5,5,3,1,1,129,2,,54:08.6,47.36737,8.519595,0101000020E61000008B54185B080A214009C4EBFA05AF4740
10444418,279,50848745,Private room,Switzerland,Zurich,,Kreis 11,0,,2,1,1,39,1,,54:04.7,47.40552,8.552404,0101000020E6100000F25B74B2D41A2140DDEF5014E8B34740
2785626,279,10250756,Entire home/apt,Switzerland,Zurich,,Kreis 5,12,5,2,1,,165,2,,53:43.6,47.390187,8.520185,0101000020E610000051BD35B0550A21408429CAA5F1B14740
9873905,279,21827798,Entire home/apt,Switzerland,Zurich,,Kreis 3,1,,3,2,1,88,2,,53:19.3,47.373736,8.514132,0101000020E610000076A73B4F3C0721403FABCC94D6AF4740
6066631,279,13334373,Private room,Switzerland,Zurich,,Kreis 5,1,5,3,1,1,82,1,,53:01.9,47.391816,8.509406,0101000020E6100000B9C5FCDCD00421405706D50627B24740
10147532,279,6302067,Private room,Switzerland,Zurich,,Kreis 4,0,,1,1,1,52,2,,52:40.6,47.378397,8.522562,0101000020E6100000C443183F8D0B2140C7F319506FB04740
2458055,279,4038379,Entire home/apt,Switzerland,Zurich,,Kreis 3,6,5,4,1,1,362,1,,52:31.2,47.363882,8.519505,0101000020E61000008B37328FFC09214031CD74AF93AE4740
8776277,279,15860833,Entire home/apt,Switzerland,Zurich,,Kreis 6,5,5,3,1,1,176,3,,52:29.2,47.381969,8.545694,0101000020E6100000313F373465172140FC8A355CE4B04740
1435243,279,7712882,Entire home/apt,Switzerland,Zurich,,Kreis 8,2,5,,3,,725,3,,52:25.2,47.365062,8.549484,0101000020E6100000BC5983F7551921409581035ABAAE4740
9880524,279,50836920,Entire home/apt,Switzerland,Zurich,,Kreis 5,0,,5,2,2,197,2,,52:11.3,47.387546,8.515395,0101000020E6100000390B7BDAE10721400AD9791B9BB14740
272841,279,1427927,Private room,Switzerland,Zurich,,Kreis 5,233,4.5,1,1,1,74,1,,52:08.3,47.38326,8.527182,0101000020E61000006A1492CCEA0D2140B7EEE6A90EB14740
7123545,279,7674679,Private room,Switzerland,Zurich,,Kreis 10,3,3.5,2,1,1,62,2,,51:56.0,47.396523,8.510011,0101000020E610000055336B2920052140508E0244C1B24740
7113578,279,21459081,Entire home/apt,Switzerland,Zurich,,Kreis 6,0,,4,2,1,311,4,,51:46.2,47.398023,8.54139,0101000020E61000004CC3F011311521402507EC6AF2B24740
9703892,279,1224487,Entire home/apt,Switzerland,Zurich,,Kreis 6,0,,2,1,1,68,3,,51:36.5,47.386846,8.547327,0101000020E6100000826F9A3E3B182140514B732B84B14740
9858466,279,10144121,Private room,Switzerland,Zurich,,Kreis 12,0,,4,1,1,104,1,,51:32.1,47.407195,8.574606,0101000020E6100000B62BF4C132262140200C3CF71EB44740
6917015,279,3414721,Private room,Switzerland,Zurich,,Kreis 5,3,4.5,2,1,1,72,1,,51:26.2,47.382908,8.533126,0101000020E61000006A4B1DE4F51021403AB01C2103B14740
9518639,279,15647838,Private room,Switzerland,Zurich,,Kreis 11,1,5,1,1,1,62,1,,51:16.3,47.420763,8.508311,0101000020E6100000E564E25641042140F52EDE8FDBB54740
7165537,279,8364012,Entire home/apt,Switzerland,Zurich,,Kreis 3,7,5,4,2,,92,2,,51:05.9,47.378569,8.502003,0101000020E6100000DFFC868906012140C423F1F274B04740
551321,279,2709967,Entire home/apt,Switzerland,Zurich,,Kreis 3,21,5,2,1,2,113,4,,51:01.7,47.370083,8.513676,0101000020E6100000EE7A698A000721401DE736E15EAF4740
6642297,279,15972923,Entire home/apt,Switzerland,Zurich,,Kreis 3,0,,2,1,1,145,4,,50:42.0,47.37081,8.511262,0101000020E610000007600322C4052140CF83BBB376AF4740
2425170,279,10073281,Private room,Switzerland,Zurich,,Kreis 5,201,4.5,2,1,1,98,1,,50:25.4,47.380203,8.537653,0101000020E61000004D31074147132140A96BED7DAAB04740
274109,279,1433577,Private room,Switzerland,Zurich,,Kreis 11,2,5,2,1,1,52,10,,50:07.8,47.409038,8.531491,0101000020E6100000973C9E961F1021401F69705B5BB44740
8121984,279,42888363,Private room,Switzerland,Zurich,,Kreis 4,0,,2,1,1,72,1,,50:00.8,47.377371,8.514591,0101000020E6100000C2A1B77878072140BABA63B14DB04740
751660,279,3952536,Entire home/apt,Switzerland,Zurich,,Kreis 3,45,5,2,1,1,109,2,,49:45.3,47.375088,8.515912,0101000020E6100000583A1F9E250821409F8F32E202B04740
9903543,279,27312537,Entire home/apt,Switzerland,Zurich,,Kreis 9,2,4.5,3,0,1,78,1,,49:29.4,47.370442,8.495409,0101000020E6100000C3499A3FA6FD20404C88B9A46AAF4740
9629796,279,12457755,Private room,Switzerland,Zurich,,Kreis 6,1,4,2,1,1,78,3,,49:23.9,47.38969,8.537839,0101000020E6100000D50627A25F13214004CAA65CE1B14740
4542431,279,9810056,Private room,Switzerland,Zurich,,Kreis 6,1,5,2,1,1,61,2,,49:13.9,47.397502,8.541578,0101000020E610000057772CB6491521401C0C7558E1B24740
3470708,279,17484617,Entire home/apt,Switzerland,Zurich,,Kreis 8,2,4.5,4,1,1,259,3,,49:02.9,47.356279,8.555611,0101000020E61000008198840B791C214034A0DE8C9AAD4740
8189215,279,37219401,Private room,Switzerland,Zurich,,Kreis 10,4,5,2,1,1,83,1,,48:37.0,47.411592,8.481265,0101000020E61000003C6BB75D68F62040CAA5F10BAFB44740
8971198,279,1477771,Entire home/apt,Switzerland,Zurich,,Kreis 1,1,5,3,2,,166,2,,48:33.1,47.372589,8.545348,0101000020E6100000C6E061DA37172140B7EC10FFB0AF4740
8476758,279,2153971,Entire home/apt,Switzerland,Zurich,,Kreis 4,0,,4,2,2,466,2,,48:18.3,47.374629,8.521206,0101000020E61000003CF54883DB0A21400C91D3D7F3AF4740
6474120,279,2916048,Entire home/apt,Switzerland,Zurich,,Kreis 6,5,4.5,2,1,1,67,2,,48:05.0,47.393257,8.536166,0101000020E61000004B7496598412214027F6D03E56B24740
574264,279,2826108,Entire home/apt,Switzerland,Zurich,,Kreis 8,40,5,,3,,290,3,,47:58.8,47.354064,8.578852,0101000020E6100000C972124A5F28214071581AF851AD4740
9439958,279,2652241,Entire home/apt,Switzerland,Zurich,,Kreis 4,0,,4,1,1,155,3,,47:52.7,47.384031,8.510672,0101000020E610000040F7E5CC7605214039D384ED27B14740
7437162,279,38959420,Private room,Switzerland,Zurich,,Kreis 3,11,3.5,2,1,1,70,1,,47:31.3,47.374866,8.513525,0101000020E6100000575BB1BFEC062140F030ED9BFBAF4740
4267887,279,9024327,Entire home/apt,Switzerland,Zurich,,Kreis 10,11,4.5,2,1,1,62,3,,47:12.8,47.394139,8.53288,0101000020E61000008D62B9A5D5102140018A912573B24740
1486847,279,7951699,Entire home/apt,Switzerland,Zurich,,Kreis 3,24,4.5,2,1,1,145,3,,47:07.1,47.37328,8.517122,0101000020E61000009015FC36C40821401D2098A3C7AF4740
3357165,279,1620648,Entire home/apt,Switzerland,Zurich,,Kreis 4,2,5,2,1,1,62,7,,46:48.8,47.376417,8.516715,0101000020E61000008DB454DE8E0821404754A86E2EB04740
9994508,279,29089449,Private room,Switzerland,Zurich,,Kreis 9,3,4.5,2,1,2,70,2,,46:37.2,47.380254,8.482436,0101000020E61000007CD3F4D901F720402B16BF29ACB04740
9881876,279,5322532,Private room,Switzerland,Zurich,,Kreis 5,0,,2,1,,91,1,,46:30.6,47.387747,8.526997,0101000020E6100000232E008DD20D2140A10F96B1A1B14740
6026472,279,6248169,Entire home/apt,Switzerland,Zurich,,Kreis 1,4,5,2,0,1,123,2,,46:07.3,47.373028,8.541214,0101000020E610000052465C001A152140033FAA61BFAF4740
6137730,279,806249,Shared room,Switzerland,Zurich,,Kreis 9,0,,4,1,1,104,5,,46:01.7,47.377803,8.484548,0101000020E610000036AFEAAC16F8204054AA44D95BB04740
4845463,279,24895035,Entire home/apt,Switzerland,Zurich,,Kreis 3,0,,2,1,1,83,2,,45:40.7,47.374373,8.515078,0101000020E610000037C7B94DB8072140B1C05774EBAF4740
7156272,279,21555764,Entire home/apt,Switzerland,Zurich,,Kreis 9,6,4.5,5,2,1,140,3,,45:35.9,47.385427,8.484995,0101000020E61000007172BF4351F8204069FF03AC55B14740
10405022,279,53576470,Private room,Switzerland,Zurich,,Kreis 4,0,,2,1,1,80,1,,45:27.8,47.369949,8.52774,0101000020E61000000395F1EF330E21400D18247D5AAF4740
9212338,279,47908771,Private room,Switzerland,Zurich,,Kreis 3,5,4.5,4,1,1,57,1,,45:24.7,47.359235,8.518558,0101000020E61000008928266F800921400E4A9869FBAD4740
2579889,279,12227344,Entire home/apt,Switzerland,Zurich,,Kreis 3,107,4.5,,2,1,155,2,,45:10.3,47.363474,8.517493,0101000020E61000005FD1ADD7F40821402079E75086AE4740
5100998,279,26355010,Private room,Switzerland,Zurich,,Kreis 4,53,4.5,2,1,1,83,1,,44:47.1,47.374406,8.523321,0101000020E6100000BA9EE8BAF00B21408DB62A89ECAF4740
9469342,279,49075525,Entire home/apt,Switzerland,Zurich,,Kreis 7,0,,2,1,1,145,15,,44:44.0,47.365362,8.561166,0101000020E610000018416326511F2140BF99982EC4AE4740
8851855,279,46216624,Private room,Switzerland,Zurich,,Kreis 4,0,,2,1,1,62,2,,44:39.9,47.375906,8.515519,0101000020E6100000E9EE3A1BF2072140622F14B01DB04740
706997,279,3072679,Entire home/apt,Switzerland,Zurich,,Kreis 10,3,4,4,1,1,171,3,,44:30.1,47.393704,8.529982,0101000020E6100000F6EFFACC590F2140F62686E464B24740
10490661,279,51093702,Entire home/apt,Switzerland,Zurich,,Kreis 1,0,,1,3,1,199,4,,43:53.6,47.367857,8.538458,0101000020E6100000058A58C4B0132140664D2CF015AF4740
6046542,279,13570663,Entire home/apt,Switzerland,Zurich,,Kreis 1,28,4.5,2,0,1,104,,,43:33.3,47.373768,8.538495,0101000020E6100000791EDC9DB51321404A253CA1D7AF4740
9470027,279,9044155,Entire home/apt,Switzerland,Zurich,,Kreis 4,4,4.5,2,1,1,114,2,,43:19.5,47.376847,8.529401,0101000020E61000007CF0DAA50D0F2140404CC2853CB04740
7551201,279,4895760,Entire home/apt,Switzerland,Zurich,,Kreis 8,12,5,2,0,1,99,2,,43:00.1,47.353942,8.559469,0101000020E61000006C4084B8721E21402657B1F84DAD4740
8215738,279,43324595,Entire home/apt,Switzerland,Zurich,,Kreis 1,9,4,,3,1,331,1,,42:55.4,47.373588,8.54249,0101000020E610000068D0D03FC1152140CA1649BBD1AF4740
8388752,279,29031696,Private room,Switzerland,Zurich,,Kreis 2,14,5,2,1,1,104,1,,42:50.4,47.359188,8.528693,0101000020E61000008E3F51D9B00E2140CE8E54DFF9AD4740
9589669,279,49633106,Private room,Switzerland,Zurich,,Kreis 6,2,5,2,1,,51,1,,42:42.3,47.382921,8.549095,0101000020E610000053CBD6FA22192140CFF9298E03B14740
8137768,279,37394195,Entire home/apt,Switzerland,Zurich,,Kreis 6,4,5,4,2,1,119,1,,42:39.0,47.387441,8.54219,0101000020E6100000BD6F7CED991521409510ACAA97B14740
8439943,279,44437428,Shared room,Switzerland,Zurich,,Kreis 3,0,,1,1,1,57,7,,42:19.2,47.360711,8.517403,0101000020E61000005FB4C70BE90821405B272EC72BAE4740
9399253,279,36059006,Private room,Switzerland,Zurich,,Kreis 9,0,,1,1,1,52,1,,42:08.8,47.379755,8.498056,0101000020E610000035272F3201FF20400ABFD4CF9BB04740
8708095,279,28603864,Private room,Switzerland,Zurich,,Kreis 4,23,5,2,1,1,61,,,41:53.5,47.378258,8.529237,0101000020E610000093AAED26F80E2140A6B915C26AB04740
5732234,279,29723833,Entire home/apt,Switzerland,Zurich,,Kreis 8,7,4.5,4,1,1,181,1,,41:46.3,47.350918,8.559204,0101000020E6100000B39597FC4F1E2140F3C98AE1EAAC4740
3960497,279,5315468,Entire home/apt,Switzerland,Zurich,,Kreis 11,1,5,2,1,1,72,5,,41:31.2,47.417955,8.508826,0101000020E610000080B56AD7840421408F19A88C7FB54740
6430333,279,20151146,Private room,Switzerland,Zurich,,Kreis 8,6,4.5,1,1,1,51,3,,41:22.9,47.35937,8.553526,0101000020E6100000ADF886C2671B2140EE940ED6FFAD4740
8229482,279,43394701,Entire home/apt,Switzerland,Zurich,,Kreis 6,9,4.5,2,1,1,94,1,,41:18.4,47.379233,8.545898,0101000020E610000053E751F17F1721403048FAB48AB04740
